IDFrom	IDTo	Weight	Time
1629	1629	1	1462993576
278	245	1	1462263861
1629	1629	1	1462310575
512	512	1	1462243295
1773	1361	1	1463159022
1773	801	1	1463159022
1629	1629	1	1462271465
453	56	1	1462640233
1629	1629	1	1461669534
499	548	1	1463065545
245	278	1	1461923188
512	512	1	1461897173
1629	1629	1	1461766590
1342	548	1	1461957940
1629	1629	1	1463680833
1181	278	1	1463991751
341	548	1	1463820493
453	56	1	1462195941
1673	56	1	1462514884
1629	1629	1	1461681845
740	740	1	1462441800
1629	1629	1	1462450987
1993	801	1	1462972538
453	278	1	1463741862
278	1623	1	1463731580
1629	1629	1	1463000914
266	266	1	1461693659
1629	1629	1	1461772691
548	453	1	1426036227
278	1633	1	1462339323
1629	1629	1	1463150977
990	548	1	1463638393
1767	278	1	1462272000
499	548	1	1461942357
1372	1372	1	1462933812
180	548	1	1463681142
1303	548	1	1463293852
341	548	1	1463037005
1372	1372	1	1463625038
1629	1629	1	1462565994
301	301	1	1462266787
441	1411	1	1462179779
441	1633	1	1462179779
98	278	1	1462822421
1445	548	1	1463499131
1629	1629	1	1461962468
278	1633	1	1461561450
1629	1629	1	1462442726
1629	1629	1	1463585191
278	415	1	1462439449
1124	548	1	1461781260
1445	548	1	1463586411
2033	56	1	1462780999
278	245	1	1462188632
1629	1629	1	1461845451
740	740	1	1463138167
278	1673	1	1462769959
1629	1629	1	1462466745
1629	1629	1	1462046151
990	548	1	1463483530
1629	1629	1	1463233337
98	278	1	1463226705
278	245	1	1461908324
278	453	1	1462339864
1629	1629	1	1462024285
1673	56	1	1463042053
278	872	1	1462438897
1124	548	1	1461664919
1629	1629	1	1463677089
1673	56	1	1462965594
341	548	1	1462354678
1445	548	1	1462904095
1236	1060	1	1463522510
1629	1629	1	1462971167
1633	278	1	1462339387
1633	715	1	1461625272
990	548	1	1463551894
1844	548	1	1461773038
1605	329	1	1461930477
1629	1629	1	1463673758
691	548	1	1463274295
1605	278	1	1462185458
499	548	1	1463756745
1342	548	1	1463072378
1124	548	1	1461648641
266	266	1	1461689385
69	278	1	1462788333
341	548	1	1464006676
245	278	1	1461913319
1622	548	1	1463505882
901	548	1	1463486186
278	715	1	1463484216
901	548	1	1462884607
586	434	1	1462340140
586	1580	1	1462340140
586	1372	1	1462340140
586	1123	1	1462340140
586	1326	1	1462340140
586	165	1	1462340140
586	907	1	1462340140
586	1772	1	1462340140
586	155	1	1462340140
586	1884	1	1462340140
586	1002	1	1462340140
586	1022	1	1462340140
586	1993	1	1462340140
586	12	1	1462340140
586	1590	1	1462340140
586	1261	1	1462340140
586	1797	1	1462340140
586	512	1	1462340140
586	557	1	1462340140
586	1673	1	1462340140
586	1880	1	1462340140
586	120	1	1462340140
586	1969	1	1462340140
586	1633	1	1462340140
586	457	1	1462340140
586	559	1	1462340140
586	1623	1	1462340140
586	1756	1	1462340140
586	575	1	1462340140
586	1434	1	1462340140
586	1244	1	1462340140
586	1406	1	1462340140
586	830	1	1462340140
586	2012	1	1462340140
586	278	1	1462340140
586	1444	1	1462340140
586	1845	1	1462340140
586	479	1	1462340140
886	548	1	1461759310
740	740	1	1463565284
266	266	1	1461694025
1167	278	1	1461830550
660	801	1	1462528934
1167	278	1	1462112603
821	278	1	1463036962
266	266	1	1461690150
1623	1673	1	1462867306
1623	2033	1	1462867306
1623	1633	1	1462867306
1623	155	1	1462867306
1623	1280	1	1462867306
1623	693	1	1462867306
1623	1290	1	1462867306
1623	631	1	1462867306
1623	872	1	1462867306
1623	278	1	1462867306
1623	715	1	1462867306
586	434	1	1462281550
586	1580	1	1462281550
586	1372	1	1462281550
586	1123	1	1462281550
586	1326	1	1462281550
586	165	1	1462281550
586	907	1	1462281550
586	1772	1	1462281550
586	155	1	1462281550
586	1884	1	1462281550
586	1002	1	1462281550
586	1022	1	1462281550
586	1993	1	1462281550
586	12	1	1462281550
586	1590	1	1462281550
586	1261	1	1462281550
586	1797	1	1462281550
586	512	1	1462281550
586	557	1	1462281550
586	1673	1	1462281550
586	1880	1	1462281550
586	120	1	1462281550
586	1969	1	1462281550
586	1633	1	1462281550
586	457	1	1462281550
586	559	1	1462281550
586	1623	1	1462281550
586	1756	1	1462281550
586	575	1	1462281550
586	1434	1	1462281550
586	1244	1	1462281550
586	1406	1	1462281550
586	830	1	1462281550
586	2012	1	1462281550
586	278	1	1462281550
586	1444	1	1462281550
586	1845	1	1462281550
586	479	1	1462281550
533	548	1	1463594983
301	301	1	1463971079
1010	548	1	1463207447
740	740	1	1462182004
2033	155	1	1461819912
2033	56	1	1461819912
33	278	1	1463999230
1167	278	1	1462204995
1629	1629	1	1463148180
1001	453	1	1462871971
278	144	1	1461747881
1605	329	1	1461699502
1629	1629	1	1461953581
1290	56	1	1462877643
1629	1629	1	1463509555
1629	1629	1	1461789101
673	834	1	1462928251
1629	1629	1	1461758515
1605	278	1	1462186467
1629	1629	1	1463522593
990	548	1	1463404086
1668	194	1	1463758355
1157	278	1	1464098070
990	548	1	1463577142
990	548	1	1463033277
278	453	1	1462517223
872	278	1	1462437671
341	548	1	1462304643
1629	1629	1	1461940556
1549	278	1	1462898868
1629	1629	1	1464101650
1629	1629	1	1462300224
329	1605	1	1461931689
1629	1629	1	1462548175
1444	319	1	1464096054
1444	96	1	1464096054
1444	741	1	1464096054
1444	1909	1	1464096054
1444	654	1	1464096054
1444	239	1	1464096054
1444	184	1	1464096054
1444	1147	1	1464096054
1444	56	1	1464096054
1673	56	1	1461562755
1629	1629	1	1461684611
278	1320	1	1462439348
278	453	1	1462515476
1	278	1	1463126309
278	1857	1	1461652399
453	1280	1	1463484110
1673	56	1	1463486249
1342	548	1	1462292999
499	548	1	1463670355
990	548	1	1463119652
740	740	1	1463997502
1351	548	1	1461973620
1342	548	1	1463148299
1629	1629	1	1461671513
1633	1767	1	1462268585
512	512	1	1461640524
2030	548	1	1462469217
1629	1629	1	1462796856
245	278	1	1461748802
499	548	1	1462287963
1	278	1	1463389475
278	1633	1	1462255590
278	383	1	1462255590
278	1623	1	1462255590
266	266	1	1461690406
1342	548	1	1461862795
1629	1629	1	1463772951
363	548	1	1462786783
1629	1629	1	1463672471
1	278	1	1461581325
512	512	1	1462416721
1629	1629	1	1463681891
1372	1372	1	1463020644
1629	1629	1	1462476022
1845	1514	1	1461919095
1845	1123	1	1461919095
1845	559	1	1461919095
1845	165	1	1461919095
1845	1772	1	1461919095
1845	155	1	1461919095
1845	1993	1	1461919095
1845	2012	1	1461919095
1845	120	1	1461919095
1845	1002	1	1461919095
1845	1490	1	1461919095
1845	465	1	1461919095
1845	1084	1	1461919095
1845	1590	1	1461919095
1845	1797	1	1461919095
1845	1667	1	1461919095
1845	557	1	1461919095
1845	1673	1	1461919095
1845	109	1	1461919095
1845	1633	1	1461919095
1845	419	1	1461919095
1845	177	1	1461919095
1845	1623	1	1461919095
1845	1756	1	1461919095
1845	1821	1	1461919095
1845	692	1	1461919095
1845	575	1	1461919095
1845	1434	1	1461919095
1845	1884	1	1461919095
1845	1244	1	1461919095
1845	1851	1	1461919095
1845	1982	1	1461919095
1845	830	1	1461919095
1845	1580	1	1461919095
1845	278	1	1461919095
1845	479	1	1461919095
1181	278	1	1463983417
1629	1629	1	1461961174
278	1844	1	1462447627
331	548	1	1462165249
441	278	1	1463988662
1629	1629	1	1462394548
499	548	1	1462028749
301	301	1	1462415866
1629	1629	1	1463749652
278	245	1	1461915535
740	740	1	1464084475
1372	1372	1	1462760112
453	56	1	1462523776
155	56	1	1461819706
1673	56	1	1463373760
1622	548	1	1462785828
1342	548	1	1461594841
1773	801	1	1463757842
704	453	1	1463484137
704	1280	1	1463484137
1629	1629	1	1463754540
69	278	1	1461760239
1633	278	1	1462775043
1629	1629	1	1464034166
548	608	1	1379298633
1629	1629	1	1461689944
990	548	1	1463569625
1629	1629	1	1462207051
1629	1629	1	1463078336
453	278	1	1462365050
1629	1629	1	1463081265
1629	1629	1	1462549531
1629	1629	1	1462389376
1629	1629	1	1463927737
453	56	1	1462860636
1629	1629	1	1462374960
278	1844	1	1462276100
901	548	1	1462905428
512	512	1	1463145680
512	512	1	1463971466
1629	1629	1	1464120805
1629	1629	1	1462815741
740	740	1	1462534774
737	548	1	1463753079
1629	1629	1	1462478422
499	548	1	1461769557
1002	586	1	1462340216
1422	548	1	1463004649
990	548	1	1462860651
1522	548	1	1463558442
266	266	1	1463987831
278	1181	1	1463984496
1280	1673	1	1462442602
1280	2033	1	1462442602
1280	631	1	1462442602
1280	1633	1	1462442602
1280	155	1	1462442602
1280	1623	1	1462442602
1280	872	1	1462442602
1280	278	1	1462442602
1280	715	1	1462442602
1993	801	1	1463468396
1629	1629	1	1461607583
1629	1629	1	1462795263
1629	1629	1	1462284589
499	548	1	1463238340
1445	548	1	1462824841
453	56	1	1461652539
1372	1372	1	1463365451
1673	56	1	1462354030
1845	1514	1	1462291353
1845	465	1	1462291353
1845	1580	1	1462291353
1845	1372	1	1462291353
1845	1123	1	1462291353
1845	1880	1	1462291353
1845	165	1	1462291353
1845	1326	1	1462291353
1845	1772	1	1462291353
1845	586	1	1462291353
1845	1884	1	1462291353
1845	1138	1	1462291353
1845	1002	1	1462291353
1845	1993	1	1462291353
1845	12	1	1462291353
1845	1590	1	1462291353
1845	1261	1	1462291353
1845	1797	1	1462291353
1845	512	1	1462291353
1845	1673	1	1462291353
1845	983	1	1462291353
1845	2007	1	1462291353
1845	1969	1	1462291353
1845	1633	1	1462291353
1845	419	1	1462291353
1845	155	1	1462291353
1845	1623	1	1462291353
1845	243	1	1462291353
1845	1756	1	1462291353
1845	692	1	1462291353
1845	907	1	1462291353
1845	120	1	1462291353
1845	457	1	1462291353
1845	575	1	1462291353
1845	830	1	1462291353
1845	2012	1	1462291353
1845	278	1	1462291353
1845	1444	1	1462291353
1845	479	1	1462291353
548	453	1	1437352493
499	548	1	1462892740
266	266	1	1461694398
533	548	1	1462808377
1124	548	1	1461578495
278	162	1	1462965897
278	704	1	1462783169
990	548	1	1462342290
898	1633	1	1462514558
898	278	1	1462514558
278	1633	1	1463483503
704	278	1	1462783828
1061	278	1	1461748127
1444	1629	1	1462642741
486	1972	1	1463033232
1633	278	1	1462676618
1673	56	1	1461913285
740	740	1	1462958005
1629	1629	1	1463764951
245	278	1	1461750261
1673	56	1	1462856869
499	548	1	1461855949
278	704	1	1462783692
1629	1629	1	1461597368
1167	278	1	1463148671
1725	548	1	1461699046
1167	278	1	1461667633
1445	548	1	1462551243
453	56	1	1462365258
453	704	1	1462245280
1673	56	1	1464069278
704	56	1	1463483983
704	1280	1	1463483983
704	693	1	1463483983
1629	1629	1	1462205160
453	56	1	1463460698
1633	278	1	1461910520
2030	548	1	1462194331
1	278	1	1463382760
1139	278	1	1463755853
1372	1372	1	1462541991
278	1673	1	1463484327
1773	1361	1	1462195724
1773	801	1	1462195724
278	561	1	1463380104
278	1605	1	1462186201
561	548	1	1463380943
499	548	1	1462201549
341	56	1	1426011563
872	1633	1	1463296866
872	278	1	1463296866
1629	1629	1	1463583295
834	415	1	1462972217
643	548	1	1461747734
1673	56	1	1461836793
33	278	1	1464012274
990	548	1	1462946874
499	548	1	1461683147
1303	548	1	1462687107
144	278	1	1461749115
341	548	1	1462957772
1372	1372	1	1463749420
1629	1629	1	1463745612
278	1633	1	1462186788
278	441	1	1462186788
1261	1261	1	1463695549
1629	1629	1	1463500512
499	548	1	1463929538
1445	548	1	1462987699
1845	1514	1	1462943406
1845	1580	1	1462943406
1845	1372	1	1462943406
1845	1880	1	1462943406
1845	1244	1	1462943406
1845	907	1	1462943406
1845	1772	1	1462943406
1845	586	1	1462943406
1845	465	1	1462943406
1845	1884	1	1462943406
1845	479	1	1462943406
1845	1514	1	1462943406
1845	1002	1	1462943406
1845	2007	1	1462943406
1845	1993	1	1462943406
1845	12	1	1462943406
1845	1590	1	1462943406
1845	1261	1	1462943406
1845	1797	1	1462943406
1845	830	1	1462943406
1845	1674	1	1462943406
1845	1723	1	1462943406
1845	1673	1	1462943406
1845	1756	1	1462943406
1845	119	1	1462943406
1845	983	1	1462943406
1845	1326	1	1462943406
1845	1969	1	1462943406
1845	1633	1	1462943406
1845	419	1	1462943406
1845	155	1	1462943406
1845	266	1	1462943406
1845	1434	1	1462943406
1845	457	1	1462943406
1845	692	1	1462943406
1845	575	1	1462943406
1845	1194	1	1462943406
1845	512	1	1462943406
1845	1444	1	1462943406
1629	1629	1	1462980413
885	1380	1	1462880046
885	1778	1	1462880046
885	1309	1	1462880046
885	1162	1	1462880046
885	548	1	1462880046
740	740	1	1462788078
1633	278	1	1462344482
872	278	1	1464086545
1623	278	1	1463721430
740	740	1	1461934546
341	548	1	1462795289
1629	1629	1	1461703615
453	278	1	1462515104
499	548	1	1463151953
1629	1629	1	1462452062
1629	1629	1	1461687243
453	56	1	1462777356
499	548	1	1462719944
512	512	1	1461552736
990	548	1	1461841549
740	740	1	1462269303
1519	278	1	1461572091
1993	801	1	1463473422
1303	548	1	1462082232
1629	1629	1	1463665236
1767	1633	1	1462269023
1629	1629	1	1464016927
548	1635	1	1445129103
278	1673	1	1462771063
499	548	1	1463411150
331	548	1	1462791502
278	245	1	1461737974
1629	1629	1	1462967365
1280	693	1	1462860968
1629	1629	1	1462308791
704	1673	1	1463998061
704	2033	1	1463998061
704	1623	1	1463998061
704	1633	1	1463998061
704	155	1	1463998061
704	1280	1	1463998061
704	1290	1	1463998061
704	631	1	1463998061
704	872	1	1463998061
704	278	1	1463998061
704	715	1	1463998061
69	278	1	1463826932
1629	1629	1	1464041238
278	1061	1	1461747724
1623	1673	1	1464000276
1623	1925	1	1464000276
1623	693	1	1464000276
1623	333	1	1464000276
1623	443	1	1464000276
1623	869	1	1464000276
1623	278	1	1464000276
1623	986	1	1464000276
1767	278	1	1463718202
715	1633	1	1461644507
1629	1629	1	1461789536
453	56	1	1462855181
691	548	1	1463666479
691	548	1	1463346573
548	971	1	1444461095
1605	329	1	1461932475
278	1157	1	1464066171
530	1882	1	1462541248
1673	56	1	1462790628
278	901	1	1462878720
1629	1629	1	1462978810
1629	1629	1	1461750024
1167	278	1	1461793026
441	278	1	1463996532
245	278	1	1461736806
1629	1629	1	1461610815
245	278	1	1461739119
1629	1629	1	1463077111
278	1673	1	1463483560
1167	278	1	1462648510
1629	1629	1	1462194396
1629	1629	1	1461958390
1844	278	1	1462290978
406	278	1	1463057018
740	740	1	1463743410
740	740	1	1462874115
1629	1629	1	1461617491
872	278	1	1462438925
1445	548	1	1462542240
1342	548	1	1462467568
1629	1629	1	1463066596
1167	278	1	1463003641
1633	872	1	1463374571
1633	278	1	1463374571
1629	1629	1	1463058703
1633	278	1	1462514608
1633	898	1	1462514608
98	470	1	1462549940
990	548	1	1463490448
1779	1882	1	1462532260
1779	530	1	1462532260
586	434	1	1462203980
586	1580	1	1462203980
586	1372	1	1462203980
586	1123	1	1462203980
586	1326	1	1462203980
586	165	1	1462203980
586	907	1	1462203980
586	1772	1	1462203980
586	155	1	1462203980
586	1884	1	1462203980
586	1002	1	1462203980
586	1022	1	1462203980
586	1993	1	1462203980
586	12	1	1462203980
586	1590	1	1462203980
586	1261	1	1462203980
586	1797	1	1462203980
586	512	1	1462203980
586	557	1	1462203980
586	1673	1	1462203980
586	1880	1	1462203980
586	120	1	1462203980
586	1969	1	1462203980
586	1633	1	1462203980
586	457	1	1462203980
586	559	1	1462203980
586	1623	1	1462203980
586	1756	1	1462203980
586	575	1	1462203980
586	1434	1	1462203980
586	1244	1	1462203980
586	1406	1	1462203980
586	830	1	1462203980
586	2012	1	1462203980
586	278	1	1462203980
586	1444	1	1462203980
586	1845	1	1462203980
586	479	1	1462203980
990	548	1	1462255545
872	1369	1	1462443487
872	1280	1	1462443487
872	715	1	1462443487
872	631	1	1462443487
872	1527	1	1462443487
872	1633	1	1462443487
872	155	1	1462443487
872	1623	1	1462443487
872	278	1	1462443487
693	56	1	1462784509
1372	1372	1	1463452834
1629	1629	1	1461600055
453	56	1	1461566070
266	266	1	1464072107
266	266	1	1461682860
764	1116	1	1461776726
764	548	1	1461776726
764	1844	1	1461776726
764	480	1	1461776726
764	811	1	1461776726
1629	1629	1	1461754819
1167	278	1	1461965296
990	548	1	1462972122
1629	1629	1	1463662404
1629	1629	1	1462550491
691	548	1	1463346550
990	548	1	1461672518
1629	1629	1	1463685543
415	673	1	1462961855
415	834	1	1462961855
1578	278	1	1461702127
1578	278	1	1462913985
990	548	1	1463465353
1342	548	1	1462910964
278	441	1	1463996274
872	56	1	1461563511
1845	1514	1	1462165979
1845	465	1	1462165979
1845	1580	1	1462165979
1845	1372	1	1462165979
1845	1123	1	1462165979
1845	1880	1	1462165979
1845	165	1	1462165979
1845	1326	1	1462165979
1845	1772	1	1462165979
1845	586	1	1462165979
1845	1884	1	1462165979
1845	1138	1	1462165979
1845	1002	1	1462165979
1845	1993	1	1462165979
1845	12	1	1462165979
1845	1590	1	1462165979
1845	1261	1	1462165979
1845	1797	1	1462165979
1845	512	1	1462165979
1845	1673	1	1462165979
1845	983	1	1462165979
1845	2007	1	1462165979
1845	1969	1	1462165979
1845	1633	1	1462165979
1845	419	1	1462165979
1845	155	1	1462165979
1845	1623	1	1462165979
1845	243	1	1462165979
1845	1756	1	1462165979
1845	692	1	1462165979
1845	907	1	1462165979
1845	120	1	1462165979
1845	457	1	1462165979
1845	575	1	1462165979
1845	830	1	1462165979
1845	2012	1	1462165979
1845	278	1	1462165979
1845	1444	1	1462165979
1845	479	1	1462165979
512	512	1	1462156726
1445	548	1	1464112003
872	1723	1	1462268364
872	715	1	1462268364
872	820	1	1462268364
512	512	1	1462330382
1673	278	1	1462269048
990	548	1	1462964752
1845	1514	1	1463058401
1845	1580	1	1463058401
1845	1372	1	1463058401
1845	1880	1	1463058401
1845	1244	1	1463058401
1845	907	1	1463058401
1845	1772	1	1463058401
1845	586	1	1463058401
1845	465	1	1463058401
1845	1884	1	1463058401
1845	479	1	1463058401
1845	1514	1	1463058401
1845	1002	1	1463058401
1845	2007	1	1463058401
1845	1993	1	1463058401
1845	12	1	1463058401
1845	1590	1	1463058401
1845	1261	1	1463058401
1845	1797	1	1463058401
1845	830	1	1463058401
1845	1674	1	1463058401
1845	1723	1	1463058401
1845	1673	1	1463058401
1845	1756	1	1463058401
1845	119	1	1463058401
1845	983	1	1463058401
1845	1326	1	1463058401
1845	1969	1	1463058401
1845	1633	1	1463058401
1845	419	1	1463058401
1845	155	1	1463058401
1845	266	1	1463058401
1845	1434	1	1463058401
1845	457	1	1463058401
1845	692	1	1463058401
1845	575	1	1463058401
1845	1838	1	1463058401
1845	1194	1	1463058401
1845	512	1	1463058401
1845	1444	1	1463058401
1673	278	1	1462770871
453	1633	1	1464000928
453	2033	1	1464000928
453	278	1	1464000928
453	693	1	1464000928
453	715	1	1464000928
872	56	1	1462253400
1845	1514	1	1461757073
1845	1580	1	1461757073
1845	1372	1	1461757073
1845	1880	1	1461757073
1845	1244	1	1461757073
1845	907	1	1461757073
1845	465	1	1461757073
1845	1884	1	1461757073
1845	479	1	1461757073
1845	1756	1	1461757073
1845	1514	1	1461757073
1845	1002	1	1461757073
1845	12	1	1461757073
1845	2007	1	1461757073
1845	1993	1	1461757073
1845	1084	1	1461757073
1845	1590	1	1461757073
1845	1261	1	1461757073
1845	1797	1	1461757073
1845	830	1	1461757073
1845	64	1	1461757073
1845	1674	1	1461757073
1845	1723	1	1461757073
1845	1673	1	1461757073
1845	119	1	1461757073
1845	983	1	1461757073
1845	1326	1	1461757073
1845	1969	1	1461757073
1845	1633	1	1461757073
1845	419	1	1461757073
1845	155	1	1461757073
1845	692	1	1461757073
1845	266	1	1461757073
1845	1434	1	1461757073
1845	1969	1	1461757073
1845	457	1	1461757073
1845	575	1	1461757073
1845	1851	1	1461757073
1845	1194	1	1461757073
1845	512	1	1461757073
1845	1103	1	1461757073
301	301	1	1464045312
1629	1629	1	1463608049
740	740	1	1462095713
1216	548	1	1463653482
548	1846	1	1460798478
245	278	1	1461909370
1673	56	1	1461642790
278	1633	1	1462270448
278	1767	1	1462270448
1844	548	1	1462286253
1629	1629	1	1464094844
740	740	1	1461663885
740	740	1	1462355758
1629	1629	1	1463402862
1629	1629	1	1464026739
1629	1629	1	1463427926
1167	278	1	1463065330
1280	56	1	1463483902
1445	548	1	1462549671
990	548	1	1462280766
1629	1629	1	1463764217
278	245	1	1461912426
1629	1629	1	1463593486
740	740	1	1461836949
990	548	1	1461582441
704	278	1	1462783023
499	548	1	1462979155
1629	1629	1	1462981425
1629	1629	1	1462113306
1216	278	1	1463656219
245	278	1	1462256814
167	548	1	1464033828
797	278	1	1463388557
740	740	1	1463479309
586	434	1	1462163815
586	1580	1	1462163815
586	1372	1	1462163815
586	1123	1	1462163815
586	1326	1	1462163815
586	165	1	1462163815
586	907	1	1462163815
586	1772	1	1462163815
586	155	1	1462163815
586	1884	1	1462163815
586	1002	1	1462163815
586	1022	1	1462163815
586	1993	1	1462163815
586	12	1	1462163815
586	1590	1	1462163815
